109346;3500;23729;0
109587;3562;23496;0
109708;3593;23379;0
109949;3654;23146;0
110068;3685;23031;0
110308;3746;22800;0
110432;3778;22680;0
110674;3840;22446;0
110793;3870;22332;0
111032;3932;22101;0
111151;3962;21986;0
111385;4023;21760;0
111504;4053;21645;0
111745;4115;21412;0
111867;4147;21295;0
112113;4210;21058;0
112234;4242;20941;0
112483;4306;20701;0
112604;4337;20583;0
112843;4399;20353;0
112965;4431;20236;0
113206;4494;20003;0
113327;4525;19886;0
113576;4590;19646;0
113701;4622;19526;0
113944;4686;19292;0
114067;4718;19174;0
114313;4782;18936;0
114431;4813;18822;0
114672;4877;18590;0
114790;4908;18476;0
115025;4969;18250;0
115142;5000;18137;0
115380;5062;17908;0
115503;5095;17789;0
115749;5160;17552;0
115871;5192;17434;0
116109;5255;17205;0
116228;5286;17091;0
116463;5348;16865;0
116580;5379;16752;0
116820;5442;16521;1
116945;5476;16400;1
117197;5542;16157;1
117327;5576;16032;1
117581;5644;15787;1
117706;5677;15667;1
117967;5745;15415;1
118097;5780;15289;1
118350;5846;15045;1
118477;5880;14923;1
118726;5945;14683;1
118847;5977;14565;1
119095;6042;14327;1
119220;6075;14206;1
119470;6140;13964;1
119593;6172;13846;1
119841;6236;13606;1
119966;6268;13486;1
120216;6333;13244;1
120340;6365;13124;1
120584;6428;12888;1
120705;6458;12772;1
120941;6519;12544;1
121059;6549;12429;1
121295;6609;12201;1
121413;6639;12087;1
121655;6701;11853;1
121778;6732;11735;1
122020;6794;11500;1
122139;6824;11385;1
122377;6885;11156;1
122495;6915;11041;1
122732;6976;10812;1
122850;7007;10698;1
123087;7068;10469;1
123206;7098;10355;1
123443;7159;10126;1
123565;7191;10008;1
123812;7255;9769;1
123934;7287;9651;1
124184;7352;9410;1
124307;7384;9291;1
124548;7447;9058;1
124672;7480;8939;1
124918;7544;8700;1
125042;7576;8581;1
125289;7641;8343;1
125410;7673;8226;1
125648;7735;7996;1
125766;7766;7882;1
126003;7828;7653;1
126120;7859;7540;1
126354;7920;7314;1
126470;7951;7202;1
126700;8011;6980;1
126814;8041;6870;1
127040;8100;6652;1
127151;8129;6544;1
127390;8191;6314;1
127510;8222;6197;1
127744;8283;5971;1
127855;8312;5864;1
128070;8367;5656;1
128175;8394;5554;1
128383;8447;5353;1
128486;8474;5253;1
128695;8526;5051;1
128800;8553;4950;1
129005;8605;4751;1
129110;8631;4650;1
129317;8682;4449;1
129418;8708;4351;1
129620;8757;4156;1
129720;8782;4059;1
129911;8829;3873;1
130004;8851;3783;1
130191;8897;3602;1
130281;8918;3514;1
130460;8961;3341;1
130549;8983;3254;1
130725;9024;3084;1
130811;9045;3000;1
130981;9085;2835;1
131065;9104;2753;1
131232;9143;2591;1
131314;9162;2510;1
131478;9199;2351;1
131558;9217;2273;1
131718;9252;2117;1
131797;9269;2040;1
131953;9303;1888;1
132030;9319;1813;1
132182;9351;1664;1
132257;9366;1590;1
132405;9396;1445;1
132478;9410;1373;1
132623;9438;1231;1
132694;9451;1160;1
132836;9477;1020;1
132911;9490;947;1
133062;9515;797;1
133134;9526;726;1
133274;9547;587;1
133341;9557;520;1
133474;9574;388;1
133540;9583;322;1
133670;9598;193;1
133734;9606;128;1
133861;9619;1;1
133923;9624;-62;1
134047;9635;-186;1
134108;9640;-248;1
134229;9648;-370;1
134289;9651;-430;1
134407;9657;-550;1
134465;9659;-610;1
134581;9662;-728;1
134638;9662;-786;1
134695;9663;-845;1
134808;9662;-960;1
134864;9661;-1018;1
134974;9658;-1132;1
135028;9656;-1188;1
135136;9650;-1300;1
135189;9647;-1355;1
135297;9639;-1464;1
135351;9635;-1519;1
135459;9625;-1626;1
135512;9619;-1679;1
135618;9607;-1784;1
135671;9600;-1836;1
135776;9585;-1939;1
135828;9577;-1990;1
135933;9560;-2091;1
135985;9551;-2141;1
136090;9532;-2241;1
136143;9522;-2291;1
136248;9500;-2389;1
136302;9488;-2439;1
136409;9463;-2537;1
136464;9450;-2586;1
136573;9423;-2683;1
136629;9409;-2732;1
136741;9380;-2829;1
136798;9364;-2878;1
136911;9332;-2974;1
136968;9316;-3023;1
137082;9281;-3119;1
137139;9264;-3167;1
137255;9227;-3264;1
137313;9208;-3312;1
137430;9170;-3408;1
137489;9150;-3456;1
137608;9109;-3552;1
137668;9088;-3600;1
137789;9046;-3696;1
137850;9024;-3744;1
137973;8979;-3840;1
138036;8956;-3888;1
138162;8910;-3984;1
138226;8886;-4032;1
138355;8837;-4127;1
138420;8813;-4175;1
138482;8787;-4223;1
138545;8762;-4271;1
138670;8710;-4366;1
138733;8683;-4413;1
138858;8629;-4508;1
138920;8601;-4555;1
139045;8544;-4649;1
139108;8515;-4695;1
139171;8486;-4742;1
139233;8457;-4788;1
139359;8397;-4881;1
139421;8366;-4926;1
139547;8304;-5018;1
139610;8272;-5063;1
139736;8207;-5152;1
139799;8174;-5197;1
139926;8106;-5285;1
139989;8072;-5328;1
140123;8002;-5414;1
140191;7967;-5457;1
140326;7895;-5542;1
140392;7858;-5583;1
140524;7784;-5666;1
140590;7747;-5707;1
140655;7709;-5747;1
140719;7670;-5788;1
140848;7593;-5867;1
140912;7553;-5906;1
141038;7474;-5984;1
141101;7433;-6022;1
141226;7351;-6098;1
141289;7310;-6135;1
141413;7225;-6208;1
141475;7183;-6244;1
141600;7096;-6315;1
141662;7052;-6351;1
141785;6963;-6420;1
141847;6918;-6454;1
141969;6827;-6522;1
142030;6780;-6555;1
142152;6686;-6621;1
142212;6639;-6653;1
142333;6542;-6718;1
142393;6493;-6749;1
142513;6394;-6812;1
142573;6344;-6843;1
142633;6293;-6873;1
142753;6191;-6934;1
142813;6139;-6964;1
142933;6034;-7022;1
142993;5981;-7051;1
143113;5874;-7108;1
143173;5820;-7136;1
143293;5711;-7191;1
143353;5655;-7218;1
143475;5544;-7271;1
143536;5487;-7297;1
143597;5430;-7323;1
143721;5316;-7373;1
143783;5258;-7398;1
143908;5141;-7446;1
143971;5082;-7470;1
144097;4964;-7516;1
144161;4904;-7538;1
144288;4783;-7582;1
144353;4722;-7604;1
144482;4600;-7646;1
144546;4538;-7666;1
144677;4414;-7706;1
144742;4351;-7725;1
144874;4225;-7763;1
144940;4161;-7781;1
145072;4033;-7817;1
145139;3969;-7835;1
145272;3840;-7868;1
145339;3775;-7885;1
145407;3710;-7901;1
145541;3579;-7933;1
145609;3513;-7948;1
145744;3380;-7978;1
145812;3314;-7993;1
145949;3180;-8021;1
146018;3113;-8036;1
146155;2979;-8064;1
146224;2911;-8078;1
146294;2843;-8093;1
146433;2707;-8121;1
146502;2639;-8135;1
146642;2501;-8164;1
146713;2432;-8178;1
146854;2294;-8207;1
146924;2225;-8221;1
147065;2085;-8249;1
147136;2015;-8263;1
147278;1875;-8292;1
147350;1804;-8305;1
147493;1663;-8333;1
147565;1592;-8347;1
147637;1520;-8360;1
147781;1377;-8386;1
147853;1305;-8399;1
147999;1161;-8424;1
148072;1088;-8436;1
148218;943;-8460;1
148291;869;-8471;1
148439;722;-8493;1
148513;649;-8503;1
148661;500;-8522;1
148735;426;-8532;1
148884;277;-8549;1
148959;202;-8557;1
149109;51;-8572;1
149184;-25;-8579;1
149335;-176;-8592;1
149411;-253;-8598;1
149563;-406;-8608;1
149639;-482;-8613;1
149716;-559;-8617;1
149869;-713;-8624;1
149945;-791;-8627;1
150099;-946;-8632;1
150177;-1024;-8634;1
150332;-1180;-8637;1
150409;-1258;-8638;1
150564;-1416;-8639;1
150642;-1494;-8639;1
150798;-1652;-8638;1
150876;-1731;-8637;1
151033;-1890;-8634;1
151112;-1970;-8632;1
151269;-2129;-8627;1
151348;-2209;-8624;1
151507;-2369;-8617;1
151586;-2450;-8612;1
151745;-2610;-8603;1
151825;-2691;-8598;1
151985;-2852;-8586;1
152065;-2933;-8580;1
